x1,x2,y
-0.6963559271519731,0.7104472137304145,1
0.9225331031501594,-0.15939203336225138,1
-0.10371812867604387,-1.0200726972771046,1
-1.012699525268117,-0.3089283379646137,1
0.5348111433688423,0.8932278503015842,1
0.5926154705126907,0.7448609699774991,1
1.081930976758439,0.24981343010851081,1
0.6150100127809499,-0.6969563342016634,1
-0.885728613659451,-0.6157848916126057,1
-0.31057695045646916,-0.8941004379187883,1
1.0831879391833392,0.17629966996092963,1
1.0150560684340582,-0.19522055855744253,1
0.44216956240814254,-0.9534893923801847,1
0.2857549539654259,0.8206487118137251,1
0.4250839864396988,0.8649982100649437,1
0.5031925499945265,0.9993671445494035,1
-0.4044597535691498,0.9638922477560714,1
-1.0206928035281568,-0.2794966167021625,1
-0.9491735823101249,0.43200805228914674,1
-0.4025141773351583,1.0051654225107032,1
-0.7334282247110273,-0.7347367111220278,1
0.6659766505868372,0.7838547455737931,1
-0.2612074433061042,0.9709650452714996,1
-0.6911647764549702,0.6301279921474129,1
-1.1036846762433106,0.30830761870969,1
0.17715754723527177,-0.919596534156688,1
0.27669426055368684,1.0587262550969254,1
-1.0762308488438193,0.01606177976779348,1
-0.8522305163966265,-0.6863410313194729,1
0.9981164252635266,0.1939482556361502,1
-0.5916355848405828,-0.5739590400686557,1
0.49632302472319323,0.9292670154643002,1
0.9433808737859372,0.4489501453379674,1
0.9414247726210494,0.06960412985846026,1
0.7848982291824731,-0.15717693839404218,1
0.35609203468231954,-0.8198796453763942,1
-0.33043061237281707,1.0371002095840007,1
1.063851625798206,0.6410288076737906,1
-0.42080205158342604,-0.9473570308158389,1
-0.8999740420366055,0.4431304438777871,1
0.7166711862110329,0.6165438089426052,1
-1.1164086615559996,0.006617868703371957,1
1.0910299524692924,0.16585577931095613,1
0.9172255366463539,-0.5312397989019904,1
0.023964920443012898,1.2299445848891826,1
-0.6133179211902445,-1.0394398337932778,1
-0.2378196891189341,0.9943911378956314,1
-1.132246150855841,-0.2870288287933902,1
-0.8985545498301546,-0.33648730360731344,1
0.6170325579504375,1.0262861167257473,1
0.8827412342763932,-0.183516304522267,1
0.10062891655650927,-1.0953319214747972,1
0.9385780710593256,-0.44258025677073687,1
0.7391421071931507,-0.5458040696350385,1
-0.971768409119597,-0.6500962228101653,1
0.8887752960543558,-0.4497551168094269,1
0.7431348952766066,0.5323626820764702,1
0.38028032555400126,0.8777946581241639,1
0.8679518564102406,0.49475662383085683,1
-0.3008453902901858,0.9534542373197641,1
-0.8435144985264122,0.4412912517152953,1
-0.16594416127471429,1.0096621542287576,1
0.5561390407418999,-0.9462792098854235,1
-0.7446608416986394,0.8685984590545276,1
-0.17039975146652836,0.9019180037766179,1
-0.8335173123914821,-0.27653485415421314,1
0.4721905142575539,0.8247005282793547,1
